time,SRB,BIH,MNE
2020-01-04 04:00:00,0.17972360762178466,0.0,0.0
2020-01-04 05:00:00,0.20017947135348654,0.0,0.0
2020-01-04 06:00:00,0.2003838364838421,0.0,0.0
2020-01-04 07:00:00,0.20604330410573973,0.0,0.0
2020-01-04 08:00:00,0.18374702358794132,0.0,0.0
2020-01-04 09:00:00,0.12356243275839819,0.0,0.0
2020-01-04 10:00:00,0.1426425317431508,0.0,0.0
2020-01-04 11:00:00,0.1748451708814297,0.0,0.0
2020-01-04 12:00:00,0.2053887456811383,0.0,0.0
2020-01-04 13:00:00,0.31405230168601345,0.0,0.0
2020-01-04 14:00:00,0.36126660983534087,0.0,0.0
2020-01-04 15:00:00,0.32390475037439825,0.0,0.0
2020-01-04 16:00:00,0.31990116060533647,0.0,0.0
